text,id,reply_msg_id,sender_id,added_user,date
"Добрый день. Мы сделали проверку на первое вхождение пользователя через latSeen и в яндекс диалогах он пишет с возвращением, но мы заметили что если очень быстро обновлять страницу, то он начнет считать что мы заходим в первый раз. Скорее всего у lastSeen что то связанно с временем и поэтому когда быстро обновляешь страницу он идет по ветке else",41982,-1,1508969399,False,1651674827.0
"В документации, строка поиска, задай слово history.
Первый вариант твой.",41981,41979,188329744,False,1651671908.0
?,41980,-1,5381285351,False,1651661547.0
можете подсказать как сохранение результатов сделать(то на чем остановился в последний расз пользователь) и как с помощью этого можно продолжить с этого же момента?,41979,-1,5381285351,False,1651660904.0
,41978,-1,161820079,True,1651660643.0
"Допустим, у меня два глобальных интента с шаблонами ""Купить $car::choice"", ""Купить $dish::choice"" и два справочника""car"" с сущностями ""тойота, рено"" и ""dish"" с ""яичница, гречка"". А если пользователь скажет ""Купить Ладу"", то бот скажет ""Извините, непонятно""?",41977,-1,813409296,False,1651660620.0
,41976,-1,1642544106,True,1651659323.0
можете подсказать как сохранение результатов сделать(то на чем остановился в последний расз пользователь) и как с помощью этого можно продолжить с этого же момента?,41975,-1,5381285351,False,1651658892.0
"Разобрался гугл таблицами... ошибка была в том, что код переменной регистрозависимый. С учетом этого нюанса все заработало! Спасибо @A1ex337",41974,-1,527470350,False,1651657912.0
т.к. можно ) то можно ) вопрос работают ли встроенные инструменты,41973,-1,527470350,False,1651656716.0
Если к таблице запрос нужен можно через хтмл запрос,41972,-1,5381285351,False,1651656662.0
"В лс скинь скрины, а я гляну как буду свободен)",41971,-1,349278159,False,1651654544.0
"Могу, но не сейчас)",41970,41969,349278159,False,1651654511.0
"@A1ex337 вы можете помочь разобраться с гугл таблицами? Я сделал интеграцию, делаю запрос ""Получить данные"" но система возвращает пустые значения. При этом при установке интеграции давал разрешение приложению вносить изменения на диске.",41969,-1,527470350,False,1651654484.0
Спасибо!,41968,41967,527470350,False,1651654398.0
Это точно поможет),41967,41965,349278159,False,1651654388.0
(Это не точно),41966,41964,349278159,False,1651654382.0
Разбить фразу на несколько частей в разных блоках,41965,41963,349278159,False,1651654368.0
250,41964,41962,349278159,False,1651654356.0
"Верно понимаю, чтобы обойти ограничение следует использовать ""запись диктора""?",41963,-1,527470350,False,1651654260.0
"Подскажите пожалуйста есть ли ограничения на количество символов в экранах ""Синтез речи"" (голосовой бот)? Если да, то какое ограничение?",41962,-1,527470350,False,1651654111.0
Добрый день!,41961,-1,527470350,False,1651653926.0
,41960,-1,813409296,False,1651648240.0
"Ну, хз, во второй раз запустил, изменив условие так, чтобы запускался именно этот сценарий, сейчас нормально",41959,-1,813409296,False,1651648240.0
слишком долго ответ ждет?,41958,-1,858045,False,1651647883.0
"Почему Алиса считает, что я не отправляю сообщение, хотя в логах AImylogic всё есть?",41957,-1,813409296,False,1651647794.0
,41956,-1,813409296,False,1651647794.0
,41955,-1,813409296,False,1651647794.0
,41954,-1,307365691,False,1651640241.0
И пока,41953,-1,1578315363,False,1651640131.0
Привет,41952,-1,1578315363,False,1651640108.0
,41951,-1,1578315363,True,1651640098.0
"Мы в $history записали БД и потом если $history пустая то ...
Если там хоть что-то есть(то есть пользователь уже не первый раз в навыке и в БД что-то было) программа он идёт дальше по коду",41949,-1,1660576566,False,1651601511.0
Ну в случае с next() если следующего элемента не существует программа идёт по ветке else. Скорее всего и с БД так,41947,-1,1660576566,False,1651601357.0
ну да он в $history записал значение(если пользыватель первый раз скорее всего 0) и потом идёт условие,41944,-1,1660576566,False,1651601227.0
Типо вот в этом http запросе при первом входе пользыватель БД пустая и он всё нормально считает? сможет по ветке else пойти?,41940,-1,1660576566,False,1651600329.0
"Простите, а когда к не существующей(или пустой, я вообще не очень понимаю как эти БД работают) БД обращаешься GET и засовываещь в какую-то переменную $a можно делать проверку пустая $а или нет",41939,-1,1660576566,False,1651600220.0
"Будут появляться новые кнопки с уроками + в тренажёре игры в слепую различные новые задания.

Возможно сделать, например, чтобы бот оповещал - ""я обновился до версии v2.0. У меня появились новые функции, перезапусти меня 🌝""?",41935,41934,877032633,False,1651595433.0
"P.s.: я второй день в Aimylogic, сильно не пинайте",41933,-1,877032633,False,1651595297.0
"Спасибо за информацию, надо теперь разобраться , как сценарий дополнить.

У меня шахматный бот, он в основном служит для передвижения по меню. + Тренажёр планирую небольшой запустить.

Мне получается в сценарии нужно добавить , например, запрос имени пользователя?",41932,41927,877032633,False,1651595258.0
а можно я попрошу тебя моего протестить ?,41930,41924,5381285351,False,1651595216.0
просто предложил извини если помешал,41923,41921,5381285351,False,1651594682.0
так мы айди в диалогах можем взглянуть они слева в аймлоджике,41920,41917,5381285351,False,1651594557.0
В ЛС,41916,41915,786491491,False,1651593384.0
"как добавить рекламу для монетизации не подскажите ,пожалуйста?",41915,-1,5381285351,False,1651593175.0
"Кто-то может сказать, как реализовывать данный функционал отправки сообщений через бота Телеграм пользователям, которые с ним общались?


Первый экран, который будут видеть пользователи, должен быть такой?

https://help.aimylogic.com/docs/ru/publication_channels/telegram/send_message",41914,34235,877032633,False,1651593101.0
,41913,-1,860874400,True,1651590207.0
,41911,-1,891057343,False,1651579600.0
,41910,-1,891057343,False,1651579600.0
доброго дня подскажите где можно настроить кнопки в Вайбере бота по цвету и так как на этом скриншоте❓👇,41909,-1,891057343,False,1651579590.0
"Простите, как я понял POST создаёт новую БД, а можно ли изменить значение одной нужной нам переменной не изменяя других?",41908,-1,1660576566,False,1651578525.0
"Да всё получилось, спасибо",41907,-1,1660576566,False,1651578335.0
"если конечно, сам запрос верный
но начать с опечатки",41906,-1,1191308785,False,1651577303.0
Спасибо большое,41905,-1,1660576566,False,1651577048.0
и всё заработает,41904,-1,1191308785,False,1651576533.0
$httpResponse,41903,-1,1191308785,False,1651576521.0
,41902,-1,654410535,True,1651575578.0
,41901,-1,1660576566,False,1651573222.0
,41900,-1,1660576566,False,1651573222.0
,41899,-1,1660576566,False,1651573222.0
"Всем доброго дня, можете пожалуйста помочь. Я вот здесь заношу в БД значения, потом всю БД записываю в переменную history, потом пытаюсь вывести значение, но он ничего не выводит",41898,-1,1660576566,False,1651573206.0
"Спасибо за ответ.

Ещё подскажите:

 ◦ хочу реализовывать сценарий - тренажёра для игры вслепую по шахматам:
 ⁃ Человеку предлагается поле и варианты ответа: чёрное/белое. Например: какого цвета поле a1? И варианты ответа: чёрное / белое

Как это возможно сделать?",41897,41896,877032633,False,1651567498.0
"Жаль, это для Aimylogic - был бы прорывной функционал.

А возможно как-то сохранить прежние функции и добавить приветствие?",41895,41894,877032633,False,1651566254.0
"Всем привет.

Скажите пожалуйста, как добавить в сценарий бота возможность приветствовать новеньких в группе Телеграмм (тех, кто только добавился)?",41893,-1,877032633,False,1651565834.0
Верно понимаю что гугл таблицы одинаково работают как с чат так и с голосовыми ботами?,41892,-1,527470350,False,1651565137.0
"Но на выходе получаю только ""Пустое значение"". Что может быть не так?",41891,-1,527470350,False,1651565116.0
"коллеги, скажите сейчас интеграция с гуглом нормально работает? Я привязал гугл-аккаунт. Создал таблицу, ввел в ячейки значения. Делаю как в примере в доке: ""Получить данные"" из гугл-таблицы.",41890,-1,527470350,False,1651565090.0
"Всем привет! Решил свой вопрос методом тыка. Битрикс работает только через протокол UDP. Также для корректной работы нужно в доп настройках использовать ""Требуется регистрация"".",41889,41835,527470350,False,1651564990.0
,41888,-1,877032633,True,1651553256.0
,41887,-1,464963510,True,1651527359.0
Я смотрел подобного масштаба пока не было все на отдельных городах специализировались,41886,-1,5381285351,False,1651519903.0
"Да , зачем мне кому то говорить, тем более нечто такое уже была идея))) в прошлом хакатоне.. но все зависит от реализации",41885,41884,479178925,False,1651519680.0
Только не говори пж тогда никому о том что у меня за навык ХАКАТОН всё таки как конкурс и так конкуренция а ещё если шпионаж будет,41884,-1,5381285351,False,1651519621.0
Приколбкл,41883,-1,5381285351,False,1651519546.0
Пока я в поезде и есть связь)),41882,-1,349278159,False,1651519505.0
в лс,41881,-1,396690682,False,1651519501.0
Кинь пример,41880,-1,349278159,False,1651519496.0
"Если не ожидаешь, что тогда изменить хочешь?",41879,41873,349278159,False,1651519488.0
Да,41878,41875,479178925,False,1651519469.0
да и не я один,41877,-1,396690682,False,1651519461.0
ну да),41876,-1,396690682,False,1651519458.0
Стоп ты рил сейчас в хакатоне текущем?,41875,41873,5381285351,False,1651519448.0
в интент то что писать?),41874,-1,396690682,False,1651519397.0
"но если мы вообще не ожидаем, что скажет пользователь",41873,-1,396690682,False,1651519393.0
"Заранее никак, но постепенно наполнишь",41872,41868,349278159,False,1651519375.0
"""Где логика"" можешь его найти в диалогах.. .. а так сами работаем в текущем Хакатоне)))",41871,-1,479178925,False,1651519093.0
А можешь скинуть в личку ссылку на него пж буду благодарен,41870,41864,5381285351,False,1651519025.0
"не зная, что он скажет",41869,-1,396690682,False,1651518494.0
"Хм, а как тогда сохранить то, что сказал пользователь в переменную",41868,-1,396690682,False,1651518491.0
Чтобы сработал он,41867,-1,349278159,False,1651518475.0
Можешь в другой интент прописать более полный вариант фразы,41866,-1,349278159,False,1651518470.0
"Системную никак, свою через справочник",41865,41863,349278159,False,1651518419.0
В прошлом хакатоне победил навык про логику)),41864,41862,479178925,False,1651518338.0
как редактировать сущность существующую?,41863,-1,396690682,False,1651518019.0
Как считаете навык про достопримечательности городов может победить в хакатоне?,41862,-1,5381285351,False,1651517896.0
,41861,-1,786491491,True,1651517640.0
Скорее всего нет можно просто попробовать через встроенную функцию перевода яндекса,41860,41859,5381285351,False,1651517262.0
"Вопрос. А можно ли спросить пользователя, на каком языке он разговаривает, и таким образом перевести навык на нужный язык. При этом не создавая огромное кол-во веток в aimylogic?",41859,-1,786491491,False,1651517201.0
"Jpg ,10 мб не превышает",41858,-1,479178925,False,1651510033.0
"ты расширение картинки и др параметры взгляни может параметры не подходят попробуй другие ,которые до этого грузил или которые совершенно такие же по параметрам",41857,-1,5381285351,False,1651509784.0
В чем моет быть хитрость?,41856,-1,479178925,False,1651509670.0
"Вечер добрый, ну я снова соссвоими картинками, сделал как в помощи написано, картинка не грузится, уе прбовал иhttp и https один и тот же результат",41855,-1,479178925,False,1651509661.0
кто может протестить навык из опытных?,41854,-1,5381285351,False,1651509624.0
Расскажите пожалуйста почему иногда мне навык в Алисе выдает фразу форс-мажора о том что произошла тех. ошибка и как это исправить?,41853,-1,1088853382,False,1651509576.0
"Неа, но как минимум один раз)",41852,41850,349278159,False,1651502262.0
"Ну ладно, спасибо, пошёл пробывать",41851,-1,1660576566,False,1651502072.0
А в канале каждый вход как новый будет?,41850,-1,1660576566,False,1651501991.0
А лучше опубликуй в канал и там проверь,41849,-1,349278159,False,1651501961.0
"Не считается, надо новый кеш, попробуй с инкогнито",41848,41844,349278159,False,1651501947.0
,41847,-1,349278159,False,1651501918.0
Не,41846,41845,349278159,False,1651501914.0
"Не пользовался данной штукой, но мб там надо сравнение? 
True/false или 1/0",41845,-1,507539693,False,1651500477.0
"Добрый день, а почему у меня в не зависимости от того вхожу я первый раз или нет, всегда идёт по ветке ""lastSeen"" и выводит ""С возвращением""? И второй вопрос, когда я перезагружаю страницу(Aimlogic) это считается как новый вход в приложение?",41844,-1,1660576566,False,1651498865.0
,41843,-1,1508969399,True,1651498636.0
а ссылка должны быть https или http можно?,41842,-1,479178925,False,1651489211.0
Так разобрался с одним,41841,-1,479178925,False,1651489197.0
Яндекс диск или может в самом контрукторе есть что-то,41840,-1,479178925,False,1651486462.0
"Подскажите если я хочу загружать картинки при выводе вопроса, хотел реализовать через ссылку + гугл таблицы, куда х лучше загрузить? Для навыка Алисы, так как насколько я помню, есть ограничение в 3 с",41839,-1,479178925,False,1651486213.0
@fitnesalsa,41838,-1,527470350,False,1651484289.0
"Хорошо... А для других операторов? Работать только с теми провайдерами, кто перечислен в доке?",41837,-1,527470350,False,1651484253.0
Скорее воксипмлант,41836,-1,527470350,False,1651484210.0
"С битриксом помогут только в их техподдержке, там бывают неочевидные настройки переадресации",41835,-1,95457687,False,1651483968.0
"Про Битрикс ничего не скажу, но по опыту - дело в переадресации.
Сценарий в Эми. Работает ""из коробки"", тут никаких проблем не было",41834,41813,95457687,False,1651483802.0
https://help.aimylogic.com/docs/ru/publication_channels/telegram/inline_buttons/,41833,-1,548664418,False,1651482808.0
понятно про что речь?,41832,-1,548664418,False,1651482760.0
а если кнопки в inline превратить,41831,-1,548664418,False,1651482717.0
И если можно было кнопки цвет поменять❓,41830,-1,891057343,False,1651482219.0
,41829,-1,891057343,False,1651482170.0
Я бы хотел вот так сделать👇,41828,-1,891057343,False,1651482165.0
,41827,-1,891057343,False,1651482129.0
У вас в конструкторе только так стоит как здесь👇,41826,-1,891057343,False,1651482123.0
,41824,-1,891057343,False,1651481864.0
Уменя вот так стоят кнопки 👇,41822,-1,891057343,False,1651481840.0
Да,41819,-1,891057343,False,1651481789.0
,41817,-1,891057343,False,1651481642.0
Доброго дня подскажите как мне можно сделать меню бота в таком порядке как на этом скриншоте👇,41816,-1,891057343,False,1651481634.0
Минуты на звонки есть.,41814,-1,527470350,False,1651479669.0
"В связи с этим вопросы: 1. Работает ли телефония битрикса с входящими звонками лоджика? 2. Как должен работать сценарий с входящими звонками: все из коробки, мне нужно только подключить телефонию к боту? Или нужно что-то добавить в самом скрипте, чтобы бот сам начинал диалог.",41813,-1,527470350,False,1651479638.0
"Но, не могу убедиться что вх. Звонки вообще работают, т.к. Бот не ""поднимает"" трубку",41812,-1,527470350,False,1651479513.0
"@fitnesalsa спасибо за обратную связь! Я создал отдельного бота, подключил телефонию (указал: принимать вх. Звонки, и телефония по умолчанию)",41811,-1,527470350,False,1651479466.0
первый столбец выступает как значение кнопки второй как информация соотвествующая по строке первому столбцу,41810,-1,5381285351,False,1651478436.0
щас попробую),41809,-1,396690682,False,1651478379.0
"И в начале второй тоже можешь, если хочешь  подольше сделать",41808,-1,349278159,False,1651478292.0
В конце реплики  поставь -,41807,41806,349278159,False,1651478292.0
"а если у меня между сообщениями нужна пауза? просто навык для Алисы, и в боте тестовом у майлоджик он это 2умя сообщениями выводит, а в Алисе одним",41806,41791,396690682,False,1651477558.0
так понятней или по другому сформулировать мысль?,41804,-1,5381285351,False,1651477402.0
мне нужно чтобы кнопками были значения из первого столбца таблицы а после нажатия я мог написать то что находиртся во втором столбце но при этом в той же строке что и значение из первого столбца,41803,-1,5381285351,False,1651477367.0
,41800,-1,95457687,False,1651475730.0
а мне погможете?,41799,41794,5381285351,False,1651475712.0
Потом настроить SIP-подключение на прием входящих,41798,-1,95457687,False,1651475635.0
,41797,-1,95457687,False,1651475542.0
"Для приема входящих звонков нужен отдельный бот, который будет отвечать на звонки. Вы его создали?",41796,41788,95457687,False,1651475524.0
?,41795,-1,5381285351,False,1651474897.0
"не подскажите как в амилоджик сделать чтобы можно было кнопкам придать значения первого столбца и после нажатия на эти кнопки происходил вывод второго столбца соотвествующей строки на которую мы нажали
например есть список городов (1 столбец), 2 столбец информация о городе и я хочу чтобы каждая кнопка хранила инфу по строкам


например москва нажимаем и там например потом выводится инфа о ней ,но при этом чтобы кнопка могла меняться в зависимости какой лист гугл таблицы мы используем",41794,-1,5381285351,False,1651474817.0
,41793,-1,5381285351,True,1651474814.0
") Кто-то может помочь с ""Входящей телефонией""?",41792,-1,527470350,False,1651472062.0
"Каждый пунктуационный знак, отделенный пробелами, преобразуется в паузу длительностью 50–100 мс. Последовательностью дефисов можно задавать небольшие паузы",41791,-1,469533155,False,1651471640.0
Тире надо ставь как паузу,41790,41785,349278159,False,1651471256.0
"Если тестировать ""Исходящие звонки"", то звонок приходит с ""подключенного"" номера. Все работает.",41789,-1,527470350,False,1651468959.0
"Верно понимаю, что Бот сам должен поднять трубку, и сразу начать играть сценарий?",41788,-1,527470350,False,1651468905.0
Подключаю телефонию битрикс. Но при тесте входящего звонка ничего не происходит.,41786,41783,527470350,False,1651468830.0
"А как работает разметка синтеза речи? хотелось паузу ддобавить, а бот это как текст читает",41785,-1,396690682,False,1651448168.0
,41784,-1,323543502,True,1651404580.0
А на каком этапе проблема?,41783,-1,95457687,False,1651392003.0
"Кто-то может помочь с настройкой ""входящей телефонии""?",41782,-1,527470350,False,1651388747.0
"Спасибо за идею, реализовал, даже хватило 4 условий! на все 40 вопросов!)))",41781,41778,479178925,False,1651344652.0
"Уже все понял, спасибо",41780,41779,1162262922,False,1651344605.0
var не хватает перед data на 3 строке,41779,41199,499559667,False,1651344589.0
Типа того,41778,-1,349278159,False,1651341607.0
куда мы можем вернуться,41777,-1,479178925,False,1651341585.0
"мы ж должны проверть разные вариации, то есть если 40 вопросов, то 40 развилок",41776,-1,479178925,False,1651341578.0
ну то что я и говорил в целом я так понимаю,41775,-1,479178925,False,1651341554.0
Один блок условие и куча развилок от него,41774,-1,349278159,False,1651341209.0
В том и смысл что она разная и ты точно будешь знать откуда пришёл,41773,-1,349278159,False,1651341199.0
так?,41772,-1,479178925,False,1651341038.0
"Получается там надо проверить огромное количество условий, к примеру если а=1 то в часть 1-1, если а =2 , то ко 2 вопросу первой части, и т.д.",41771,-1,479178925,False,1651341036.0
"Не совсме понял. Если в каждом в каждом блоке вопроса и ее к примеру прибавлять, оо поле переход а в помощь и говорю НАЗАД, как я пому куда возвращаться, она же каждый раз разная",41770,-1,479178925,False,1651340965.0
"Создай переменную, в каждом блоке  меняй ее значение, помощь от Глобала, после ответа «помощь» блок условие и сверка переменной со значениями",41769,41768,349278159,False,1651340830.0
Как запомнить место нахождения в викторине или в боте ( не суть важно как это назвать),41768,-1,479178925,False,1651339784.0
"Так перефразирую вопрос, как венуться в определнное место из которого мы перешли к модулю ПОМОЩЬ. ТО есть я в викторине на 3 этапе 3 вопрос мне задали, и я решил освежить помощь. прослушал, и говорю ""назад"" и снова хочу вернуться в 3 этап на 3 вопрос. Как это реализовать",41767,-1,479178925,False,1651339768.0
"ошибку нашли, и баг нашли - если клиент говорит имя и мы принимаем его через справочник с именами - работает, а если говорит ""меня зовут Алекс"" - нихрена не работает
однако если прописать * $NAME * в интенте, то работает

по-моему раньше работало нормально, саппорты исправьте там после праздников ))
#problem",41766,-1,349278159,False,1651327615.0
"а в справочнике сущностей что? пойдем в ЛС, поищем ошибку",41765,-1,349278159,False,1651326840.0
,41764,-1,1337805851,False,1651326787.0
"ошибка в справочнике сущностей, я только щас увидел",41763,-1,349278159,False,1651326742.0
"Ага, секундц",41762,-1,1337805851,False,1651326740.0
,41761,-1,349278159,False,1651326733.0
"Такс, я вошла, проект нашла
Main это куда?😄",41760,41753,1337805851,False,1651326712.0
"коды то там js, ток старой версии))",41759,-1,396690682,False,1651326698.0
я вообще про такую сущность не знал😅,41758,-1,396690682,False,1651326679.0
а ну-ка дуй в документацию)),41757,-1,349278159,False,1651326659.0
"то есть коды пишешь, а такое не знал?))",41756,41755,349278159,False,1651326649.0
"о, супер, спасибо",41755,-1,396690682,False,1651326621.0
"в переменную сохранится и дальше в блоке текст пиши ""Привет $NAME.name""",41754,41752,349278159,False,1651326571.0
"под своим аккаунтом войти в app.jaicp.com , там найти свой проект и в файле main - просто скрин первых строк сделать)",41753,41750,349278159,False,1651326536.0
"или можно как-то иначе реализовать, без ввода пользователя",41752,-1,396690682,False,1651326530.0
"а эту сущность можно использовать чтобы здороваться с пользователем? типо спрашивать у него имя и выводить потом приветствие, или без нее тоже можно обойтись?",41751,41747,396690682,False,1651326516.0
Если бы я понимала такой сложный язык😅,41750,41748,1337805851,False,1651326497.0
"Верно понимаю, её надо скачать и поместить сюда?",41749,-1,1337805851,False,1651326480.0
а есть возможность заскринить в JAICP c main первые 10-15 строчек кода?,41748,41745,349278159,False,1651326462.0
"вообще сущности $NAME достаточно для базовых имен, остальные, конечно, самостоятельно дополнять нужно",41747,-1,349278159,False,1651326329.0
"ошибка в коде как-будто, а не в логике",41746,-1,349278159,False,1651326308.0
"Выдает такую проблему, если действовать по плану в помощи 

src/dict/name.csv:1 Cannot parse dictionary record CSVRecord [comment=null, mapping=null, recordNumber=1, values=[2093, Чынгыз, {""name"": ""Чынгыз"", ""full"": ""Чынгыз"", ""sex"": ""м""}, ""diminutive"": """", ]]src/entities.sc:7:11 Named entity name is not definedDEPLOY FAILED!",41745,-1,1337805851,False,1651326280.0
"Добрый день)
Я уже как-то приходила с таким вопросом, но на тот момент самый простой вариант решал мою проблему
Сейчас нужно разобраться детальнее

Как при создании бота для голосового помощника сделать после вопроса «как тебя зовут?» и ответа человека «меня зовут маша», чтобы бот повторил только «привет, маша» без доп информации?
Знаю про сущности, но с ними какой-то затык случился в прошлый раз и делаю все через текст в $var
Буду благодарна за помощь)",41744,-1,1337805851,False,1651325203.0
,41743,-1,5232932709,True,1651320055.0
"Ему нужно что-то вписывать в сценарий, как чат боту, типа ""переменной текст и сделать интент глобальным""?",41742,-1,527470350,False,1651316687.0
Объясните) пожалуйста как это должно работать? Бот должен сам поднять трубку?,41741,-1,527470350,False,1651316600.0
"Есть у кого-то опыт дружить телефонию битрикса для входящих звонков для бота. Я его подключил, баланс минут положительный. Но бот не активируется если позвонить на подключенный номер.",41740,-1,527470350,False,1651316557.0
,41739,41738,1246256872,False,1651316404.0
"Добрый День 

Как заставить пользователя, чтобы пользователь делился номером, в некоторых ботах наткнулся на такую фичу, там короче не пишешь, а сразу выходит кнопка **поделиться номером**, можно такую фичу в aimy сделать ?",41738,-1,1246256872,False,1651316284.0
Написано 100 минут. В лк не регистрировался пока,41737,-1,546619695,False,1651316163.0
Ну у тебя ж там написано в лк...,41736,41733,190521897,False,1651315505.0
Дорого выйдет.,41735,41730,190521897,False,1651315388.0
То есть без разницы сколько каналов и сообщений?,41734,-1,546619695,False,1651315002.0
"Здравствуйте. Подскажите, только знакомлюсь с платформой. Тут ограничения по тарифам на чат боты идёт только по количеству пользователей в месяц?",41733,-1,546619695,False,1651314985.0
Как?,41732,-1,1968002910,False,1651314116.0
Тогда,41731,-1,1968002910,False,1651314084.0
А какой тошда,41730,41725,1968002910,False,1651314080.0
я тож.,41729,-1,190521897,False,1651314011.0
красавчег!,41728,41727,190521897,False,1651314005.0
Я на выходных😉,41727,41726,217295630,False,1651313992.0
"Лёш, почини человеку сценарий.",41726,41723,190521897,False,1651313956.0
"а чего нет то, можно.",41725,41721,190521897,False,1651313912.0
,41724,-1,511634401,True,1651313712.0
"Давно бы написали в поддержку) Если при молчании у вас загружено аудио, а отвечает синтез - эт ненормально",41723,41717,217295630,False,1651313593.0
М порядке,41722,-1,1968002910,False,1651313382.0
Добрый день подскажите пожалуйста есть ли способ выводить кнопки для викторины в рандомно,41721,-1,1968002910,False,1651313374.0
"и вообще, обзвоны - это зло.",41720,-1,190521897,False,1651312479.0
бросать трубку по идее должен бот в такой ситуации.,41719,41717,190521897,False,1651312437.0
,41718,-1,473151013,True,1651307748.0
Ладно ещё раз коротко максимально примитивный сценарий входящих звонков. Настройки выше по линку есть скрины. Бот когда слышит шум говорит голосом женщин вас плохо слышно повторите. При этом сценарий из записей диктора и на исходящих такого не наблюдается хмм.,41717,-1,1522135025,False,1651305225.0
"вопрос актуальный :) 
Спасибо",41716,41574,1522135025,False,1651303550.0
"Если это действительно так) то не совсем понимаю для чего в чат-ботах ""разметка синтеза речи"". Только для того чтобы Алиса или Маруся его могла озвучивать? )",41715,-1,527470350,False,1651303323.0
"Всем привет! Подскажите пожалуйста, верно понимаю что нет никаких возможностей скопировать ""чат бота"" и/или использовать сценарий чат-бота в ""Звонках""?",41714,-1,527470350,False,1651303205.0
"Всем утро доброе, подскажите как реализовать сие... или какой алгоритм ""После вызова команды Помощи по команде Назад повторить последний вопрос, на котором остановились""",41713,-1,479178925,False,1651302453.0
"(Делаю навык для Алисы)
У меня вопрос. Ответ AImylogic отправляет ответ после окончания сценария или после последнего взаимодействия с пользователем (блок ""Текст""). Просто у меня в навыке ошибка

`RuntimeException: java.util.concurrent.ExecutionException: com.justai.zb.scenarios.engine.sandbox.exceptions.ScriptCPUAbuseException: Script used [10011 ms] more than the allowed [10000 ms] of CPU time.`

Хочу исправить его и думаю переделать логику сценария.
До:
Получение базы данных -> Анализ базы данных (нахождение пользователя и обновление его данных) -> Сохранение данных в БД -> Текст

После:
Получение базы данных -> Анализ базы данных (нахождение пользователя и обновление его данных) -> Текст -> Сохранение данных в БД
Возможно, ещё сокрачу время, используя вместо 1 листа в Google Sheets (их у меня в сценарии сейчас 2) на https://tools.aimylogic.com/api/data/${userId}",41712,-1,813409296,False,1651298170.0
"А, спасибо!",41711,-1,786491491,False,1651298051.0
"Читай внимательней

Ещё раз
Сначала проверяем входил или нет
Если входил, то запрашиваем пароль и сравниваем с сохранённым, если нет отправляем придумывать пароль

Если первый вход, после создания пароля сохраняем его в базу, вместе с данными пользователя",41710,41709,1047983298,False,1651297991.0
А как перекинуть на создание пароля?,41709,41708,786491491,False,1651297362.0
"https://help.aimylogic.com/docs/ru/how_to/store_user_info

Здесь пример работы с сохранением данных

Нужно условие на первый запуск, если да, отправляем на создание пароля и сохраняем его
Пишем статус первого запуска туда же куда и пароль сохраняем
Если не первый запуск, просим ввод и сверяем с тем что сохранили

Первый запуск можно проверять либо через переменную либо просто проверкой ""есть/нет в базе""",41708,41707,1047983298,False,1651296594.0
"Люди, а как сделать так, что бы когда игрок заходил в игру, нужно было назвать пароль, который называл при первом входе?",41707,-1,786491491,False,1651295848.0
"Каждому вопросу присвоить номер в табличке. А в аими в переменной $client хранить массив доступных номеров, и если определенный вопрос был задан, удалять его из массива. И т.о. всегда можно доставать из массива рандомный номер и по нему запрашивать вопрос в табличке. Т.о. в таблицу всегда будет всего 1 маленький запрос и в 3 сек должны уложиться",41706,41671,217295630,False,1651281164.0
я похожим образом идентифицировал в ватсапе и инстаграм откуда пришел клиент,41705,-1,548664418,False,1651255522.0
Хороших выходных но задачка решаема если еще покрутить даже не так объемна для реализации  в ами,41704,-1,548664418,False,1651255435.0
"На вид это простая задача – давать пользователю новые вопросы из таблицы и тогда ему будет интересно. Но реализовать в конструкторе это надо «с этим переспать», включая циклы (надеюсь, все могут тут это делать).
В общем, Отца не дождался (еще раз требут сделаю @StnFather) Но видимо копает грядки, за что РЕСПЕКТ! Я тоже завтра буду 🍎🥒🌶",41703,-1,793425185,False,1651255264.0
соответсвенно можешь выдернуть необходимы элементы  и сравнить,41702,-1,548664418,False,1651255223.0
ты же строчку и значения масисов получаешь,41701,-1,548664418,False,1651255201.0
в сценарий предаврительно проверял значение,41700,-1,548664418,False,1651255184.0
если идентифкатор и 1 не было,41699,-1,548664418,False,1651255164.0
если идентификатор и 0 было,41698,-1,548664418,False,1651255150.0
дополнительно,41697,-1,548664418,False,1651255142.0
я прописывал идентифкатор с телеги и 1/0,41696,-1,548664418,False,1651255133.0
и чтоб поздравляшки не повторялись  девочкам,41695,-1,548664418,False,1651255105.0
мне не для алисы нужно было для поздравляшек в тексте на 8 марта похожее делал,41694,-1,548664418,False,1651255089.0
